date,close,MA_fast,MA_slow,MA_slow_slope,y_L2
2006-09-14,27.13,3.3006401266708405,3.300083941801335,-4.440892098500626e-16,0.0
2006-09-15,27.13,3.3006401266708405,3.3000839418013355,0.0,0.0
2006-09-18,27.13,3.3006401266708405,3.300083941801335,-4.440892098500626e-16,0.0
2006-09-19,27.13,3.3006401266708405,3.3000839418013355,0.0,0.0
2006-09-20,27.13,3.3006401266708405,3.3000839418013355,0.0,0.0
2006-09-21,27.13,3.3006401266708405,3.3000839418013355,4.440892098500626e-16,1.0
2006-09-22,27.13,3.3006401266708405,3.3000839418013355,0.0,0.0
2006-09-25,27.5,3.3019947144710087,3.300354859361369,0.00027091756003416734,1.0
2006-09-26,27.5,3.3033493022711773,3.300625776921403,0.0005418351200674465,1.0
2006-09-27,27.5,3.304703890071346,3.300896694481436,0.0008127526801007257,1.0
2006-09-28,27.5,3.3060584778715145,3.3011676120414704,0.001083670240134893,1.0
2006-09-29,27.5,3.307413065671683,3.301438529601504,0.0013545878001686162,1.0
2006-10-02,27.5,3.3087676534718518,3.301709447161538,0.0013545878001686162,1.0
2006-10-03,27.5,3.3101222412720204,3.3020364698816485,0.001410692960245541,1.0
2006-10-04,27.5,3.3114768290721885,3.302344281014217,0.0014475865327807647,1.0
2006-10-05,27.5,3.3128314168723576,3.302518858920041,0.0013512468785705778,1.0
2006-10-06,27.5,3.3141860046725258,3.302789776480075,0.0013512468785710219,1.0
2006-10-09,27.5,3.3141860046725258,3.3031123641186726,0.0014029169571347921,1.0
2006-10-10,27.5,3.3141860046725258,3.3034349517572705,0.0013984818756220818,1.0
2006-10-11,27.5,3.3141860046725258,3.3037575393958685,0.0014132583816515165,1.0
2006-10-12,27.5,3.3141860046725258,3.3040801270344655,0.0015612681144245855,1.0
2006-10-13,27.1,3.3127207769938387,3.304109669137326,0.001319892657250854,1.0
2006-10-16,27.1,3.3112555493151516,3.3041392112401864,0.0010268471215137964,1.0
2006-10-17,27.1,3.309790321636464,3.304168753343047,0.0007338015857762947,1.0
2006-10-18,27.1,3.3083250939577775,3.304198295445907,0.00044075605003834895,1.0
2006-10-19,27.1,3.3068598662790905,3.3042278375487673,0.00014771051430173543,1.0
2006-10-20,27.1,3.3053946386004034,3.3042573796516272,0.00014771051430129134,1.0
2006-10-23,27.1,3.303929410921716,3.3042869217544877,0.00014771051430129134,0.0
2006-10-24,27.1,3.3024641832430293,3.304258160157319,8.940681427205277e-05,0.0
2006-10-25,27.1,3.300998955564342,3.304233820729979,3.552528407224642e-05,0.0
2006-10-26,27.1,3.299533727885655,3.3042116927542753,-1.614479449196793e-05,-1.0
2006-10-27,27.1,3.299533727885655,3.304189564778572,-6.78148730552941e-05,-1.0
2006-10-30,27.1,3.299533727885655,3.3041674368028673,-0.00011948495162039663,-1.0
2006-10-31,27.1,3.299533727885655,3.304145308827164,-0.00011285133015492832,-1.0
2006-11-01,27.1,3.299533727885655,3.3041231808514606,-0.00011063987851844814,-1.0
2006-11-02,27.1,3.299533727885655,3.304101052875757,-0.00011063987851844814,-1.0
2006-11-03,27.1,3.299533727885655,3.3040789249000535,-0.00011063987851844814,-1.0
2006-11-06,27.1,3.299533727885655,3.3040567969243493,-0.00011063987851800405,-1.0
2006-11-07,27.1,3.299533727885655,3.3040346689486455,-0.00011063987851844814,-1.0
2006-11-08,27.1,3.299533727885655,3.3040125409729417,-0.00011063987851889223,-1.0
2006-11-09,27.1,3.299533727885655,3.3039904129972384,-0.00011063987851844814,-1.0
2006-11-10,27.1,3.299533727885655,3.303968285021534,-0.00011063987851933632,-1.0
2006-11-13,27.1,3.299533727885655,3.303946157045831,-0.00011063987851844814,-1.0
2006-11-14,27.1,3.299533727885655,3.3039240290701275,-0.00011063987851800405,-1.0
2006-11-15,27.1,3.299533727885655,3.3039019010944237,-0.00011063987851800405,-1.0
2006-11-16,27.1,3.299533727885655,3.3038797731187195,-0.00011063987851889223,-1.0
2006-11-17,27.1,3.299533727885655,3.3038576451430157,-0.00011063987851844814,-1.0
2006-11-20,27.1,3.299533727885655,3.3038355171673124,-0.00011063987851844814,-1.0
2006-11-21,27.1,3.299533727885655,3.3038133891916086,-0.00011063987851889223,-1.0
2006-11-22,27.1,3.299533727885655,3.303791261215905,-0.00011063987851889223,-1.0
2006-11-23,27.2,3.299902052427285,3.303842798148527,-3.69749701922828e-05,-1.0
2006-11-24,27.2,3.300270376968914,3.303894335081149,3.668993813343846e-05,0.0
2006-11-27,27.2,3.300638701510544,3.303945872013772,0.0001103548464596038,0.0
2006-11-28,27.2,3.3010070260521736,3.3039974089463935,0.00018401975478488097,0.0
2006-11-29,27.2,3.3013753505938035,3.304048945879016,0.0002576846631110463,0.0
2006-11-30,27.2,3.301743675135433,3.3041004828116383,0.0002576846631110463,0.0
2006-12-01,27.2,3.302111999677062,3.3041520197442606,0.0002576846631114904,0.0
2006-12-04,27.2,3.302480324218692,3.303932639116849,-1.3232896923121018e-05,-1.0
2006-12-05,27.2,3.302848648760322,3.3037132584894375,-0.0002841504569559561,-1.0
2006-12-06,27.2,3.3032169733019514,3.303493877862026,-0.0005550680169896793,-1.0
2006-12-07,27.2,3.3032169733019514,3.3032744972346144,-0.0008259855770238467,-1.0
2006-12-08,27.2,3.3032169733019514,3.303055116607203,-0.00109690313705757,0.0
2006-12-11,27.2,3.3032169733019514,3.3028357359797917,-0.0010969031370571258,0.0
2006-12-12,27.2,3.3032169733019514,3.30261635535238,-0.00109690313705757,0.0
2006-12-13,27.2,3.3032169733019514,3.3023969747249686,-0.00109690313705757,0.0
2006-12-14,27.2,3.3032169733019514,3.302177594097557,-0.00109690313705757,0.0
2006-12-15,27.2,3.3032169733019514,3.3019582134701455,-0.00109690313705757,0.0
2006-12-18,27.2,3.3032169733019514,3.301738832842734,-0.00109690313705757,0.0
2006-12-19,27.2,3.3032169733019514,3.3015194522153224,-0.00109690313705757,0.0
2006-12-20,27.2,3.3032169733019514,3.301300071587911,-0.00109690313705757,0.0
2006-12-21,27.1,3.302848648760322,3.301007026052174,-0.001170568045382847,0.0
2006-12-22,27.1,3.302480324218692,3.3010070260521736,-0.0009511874179719548,0.0
2006-12-25,27.1,3.302111999677062,3.3010070260521736,-0.0007318067905606185,0.0
2006-12-26,27.15,3.3019280069848618,3.3010438924220593,-0.0004755597932630806,0.0
2006-12-27,27.15,3.301744014292661,3.3010807587919455,-0.00021931279596554276,0.0
2006-12-28,27.1,3.301375689751031,3.3010807587919446,7.373273977062667e-05,1.0
2006-12-29,27.1,3.301007365209402,3.3010807587919455,7.373273977195893e-05,0.0
2007-01-01,27.1,3.3006390406677726,3.3010807587919455,7.373273977195893e-05,0.0
2007-01-02,27.1,3.3002707161261426,3.3010807587919455,3.686636988620151e-05,0.0
2007-01-03,27.1,3.2999023915845127,3.3010807587919455,0.0,0.0
2007-01-04,27.1,3.2999023915845127,3.3010807587919455,8.881784197001252e-16,0.0
2007-01-05,27.1,3.2999023915845127,3.3010807587919446,-8.881784197001252e-16,-1.0
2007-01-08,27.1,3.2999023915845127,3.3010807587919455,0.0,0.0
2007-01-09,27.15,3.2999023915845127,3.301117625161831,3.686636988531333e-05,0.0
2007-01-10,27.1,3.299718059735084,3.301117625161831,3.686636988531333e-05,0.0
2007-01-11,27.1,3.299718059735084,3.301117625161831,3.686636988531333e-05,0.0
2007-01-12,27.1,3.299718059735084,3.301117625161831,3.686636988620151e-05,0.0
2007-01-15,27.1,3.299718059735084,3.301117625161831,3.686636988531333e-05,0.0
2007-01-16,27.1,3.299718059735084,3.3011176251618313,4.440892098500626e-16,0.0
2007-01-17,27.1,3.299718059735084,3.301117625161831,0.0,0.0
2007-01-18,27.1,3.299718059735084,3.301117625161831,0.0,0.0
2007-01-19,27.1,3.299718059735084,3.301117625161831,0.0,0.0
2007-01-22,27.1,3.299718059735084,3.301117625161831,0.0,0.0
2007-01-23,27.1,3.299533727885655,3.301117625161831,-4.440892098500626e-16,-1.0
2007-01-24,27.1,3.299533727885655,3.301117625161831,0.0,0.0
2007-01-25,27.1,3.299533727885655,3.3011176251618313,4.440892098500626e-16,0.0
2007-01-26,27.1,3.299533727885655,3.301117625161831,0.0,0.0
2007-01-29,27.1,3.299533727885655,3.301117625161831,0.0,0.0
2007-01-30,27.1,3.299533727885655,3.301117625161831,0.0,0.0
2007-01-31,27.1,3.299533727885655,3.301117625161831,0.0,0.0
2007-02-01,27.1,3.299533727885655,3.301043960253505,-7.366490832616535e-05,-1.0
2007-02-02,26.95,3.2989786848325906,3.3008592867345663,-0.00025833842726452616,-1.0
2007-02-05,26.95,3.298423641779525,3.300674613215627,-0.00044301194620377515,-1.0
2007-02-06,26.95,3.2978685987264607,3.3004899396966887,-0.000627685465142136,-1.0
2007-02-07,26.95,3.2973135556733957,3.30030526617775,-0.0008123589840809409,-1.0
2007-02-08,27.0,3.2969438694852626,3.3001576640317967,-0.000886296221708438,-1.0
2007-02-09,26.95,3.296388826432198,3.299972990512858,-0.000886296221708438,-1.0
2007-02-12,26.95,3.295833783379133,3.2997883169939195,-0.0008862962217075498,-1.0
2007-02-13,26.95,3.2952787403260686,3.2996036434749807,-0.0008862962217079939,-1.0
2007-02-14,26.95,3.294723697273003,3.299418969956041,-0.0008862962217088821,-1.0
2007-02-15,26.95,3.2941686542199387,3.2992342964371026,-0.0009233675946940245,-1.0
2007-02-16,26.95,3.2941686542199387,3.299049622918164,-0.0009233675946940245,-1.0
2007-02-19,26.95,3.2941686542199387,3.2988649493992246,-0.0009233675946949127,-1.0
2007-02-20,26.95,3.2941686542199387,3.2986802758802853,-0.0009233675946953568,-1.0
2007-02-21,26.95,3.2941686542199387,3.2984956023613474,-0.0009233675946935804,-1.0
2007-02-22,26.95,3.2939832973550063,3.2983109288424077,-0.0009233675946949127,-1.0
2007-02-23,26.95,3.2939832973550063,3.298126255323469,-0.0009233675946949127,-1.0
2007-02-26,26.95,3.2939832973550063,3.29794158180453,-0.0009233675946944686,-1.0
2007-02-27,27.05,3.294353668148754,3.2978309824443413,-0.0008492934359440873,-1.0
2007-02-28,27.1,3.2949087112018196,3.2977573175360146,-0.0007382848253327801,-1.0
2007-03-01,27.1,3.2954637542548846,3.2977573175360146,-0.000553611306393087,-1.0
2007-03-02,27.1,3.296018797307949,3.297757317536015,-0.000368937787453838,-1.0
2007-03-05,27.1,3.296573840361014,3.297757317536015,-0.00018426426851503308,-1.0
2007-03-06,27.1,3.2971288834140795,3.2977204511661298,-0.00011053127821147868,-1.0
2007-03-07,27.1,3.297683926467144,3.2976835847962436,-7.373273977107075e-05,0.0
2007-03-08,27.1,3.2982389695202086,3.2976835847962436,-7.373273977107075e-05,0.0
2007-03-09,27.1,3.2987940125732735,3.2976835847962436,-7.373273977151484e-05,0.0
2007-03-12,27.1,3.299349055626339,3.2976835847962436,-7.373273977151484e-05,0.0
2007-03-13,27.1,3.299533727885655,3.2976835847962436,-3.686636988620151e-05,0.0
2007-03-14,27.1,3.299533727885655,3.2976835847962436,0.0,0.0
2007-03-15,27.1,3.299533727885655,3.2976835847962436,0.0,0.0
2007-03-16,27.1,3.299533727885655,3.297683584796244,4.440892098500626e-16,1.0
2007-03-19,27.1,3.299533727885655,3.2976835847962436,0.0,0.0
2007-03-20,27.1,3.299533727885655,3.297646718426358,-3.686636988575742e-05,0.0
2007-03-21,27.1,3.299533727885655,3.297646718426358,-3.686636988575742e-05,0.0
2007-03-22,27.1,3.299533727885655,3.297646718426358,-3.686636988575742e-05,0.0
2007-03-23,27.1,3.299533727885655,3.297646718426358,-3.686636988620151e-05,0.0
2007-03-26,27.1,3.299533727885655,3.297646718426358,-3.686636988575742e-05,0.0
2007-03-27,27.1,3.299533727885655,3.2976467184263574,-4.440892098500626e-16,0.0
2007-03-28,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-03-29,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-03-30,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-04-02,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-04-03,27.1,3.299533727885655,3.297646718426358,4.440892098500626e-16,1.0
2007-04-04,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-04-05,27.1,3.299533727885655,3.2976467184263574,-4.440892098500626e-16,0.0
2007-04-06,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-04-09,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-04-10,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-04-11,27.1,3.299533727885655,3.297646718426358,0.0,0.0
2007-04-12,27.1,3.299533727885655,3.297646718426358,4.440892098500626e-16,1.0
2007-04-13,27.1,3.299533727885655,3.2977577270369705,0.00011100861061263956,1.0
2007-04-16,27.1,3.299533727885655,3.2978687356475835,0.0002220172212257232,1.0
2007-04-17,27.1,3.299533727885655,3.297979744258196,0.00033302583183836276,1.0
2007-04-18,27.1,3.299533727885655,3.2980907528688097,0.0004440344424518905,1.0
2007-04-19,27.1,3.299533727885655,3.2981646901064363,0.0005179716800784995,1.0
2007-04-20,27.1,3.299533727885655,3.2982756987170494,0.0005179716800789436,1.0
2007-04-23,27.1,3.299533727885655,3.2983867073276616,0.0005179716800780554,1.0
2007-04-24,27.1,3.299533727885655,3.2984977159382747,0.0005179716800784995,1.0
2007-04-25,27.1,3.299533727885655,3.298608724548888,0.0005179716800784995,1.0
2007-04-26,27.1,3.299533727885655,3.298719733159501,0.0005550430530645301,1.0
2007-04-27,27.1,3.299533727885655,3.298830741770114,0.0005550430530645301,1.0
2007-04-30,27.1,3.299533727885655,3.298941750380727,0.0005550430530654182,1.0
2007-05-01,27.1,3.299533727885655,3.2990527589913405,0.0005550430530658623,1.0
2007-05-02,27.1,3.299533727885655,3.2991637676019523,0.000555043053064086,1.0
2007-05-03,27.1,3.299533727885655,3.299274776212566,0.0005550430530649741,1.0
2007-05-04,27.1,3.299533727885655,3.299385784823179,0.0005550430530649741,1.0
2007-05-07,26.314,3.2965904667914545,3.2989081412149517,-3.360916577532791e-05,-1.0
2007-05-08,26.35,3.293783921501626,3.298383766608849,-0.0006689923824914068,-1.0
2007-05-09,25.9,3.28925484558361,3.2974779514252464,-0.0016858161767059343,-1.0
2007-05-10,25.9,3.284725769665593,3.2965721362416427,-0.0027026399709231264,-1.0
2007-05-11,25.9,3.280196693747577,3.2956663210580395,-0.0037194637651394302,-1.0
2007-05-14,25.9,3.2756676178295607,3.2947605058744363,-0.004147635340515432,-1.0
2007-05-15,25.9,3.2711385419115446,3.293854690690833,-0.004529075918016101,-1.0
2007-05-16,25.9,3.266609465993528,3.2929488755072294,-0.004529075918016989,-1.0
2007-05-17,25.9,3.2620803900755115,3.292043060323627,-0.004529075918015657,-1.0
2007-05-18,25.9,3.257551314157495,3.2911372451400234,-0.004529075918016101,-1.0
2007-05-21,25.9,3.25596549933368,3.2902314299564197,-0.004529075918016545,-1.0
2007-05-22,25.9,3.254242968705492,3.2893256147728165,-0.004529075918016545,-1.0
2007-05-23,25.9,3.254242968705492,3.2884197995892133,-0.004529075918016101,-1.0
2007-05-24,25.9,3.254242968705492,3.28751398440561,-0.004529075918016989,-1.0
2007-05-25,25.9,3.254242968705492,3.2866081692220064,-0.004529075918016989,-1.0
2007-05-28,25.9,3.254242968705492,3.285702354038404,-0.004529075918015657,-1.0
2007-05-29,25.92,3.25432015898335,3.284811976910372,-0.0045136378624444085,-1.0
2007-05-30,25.92,3.2543973492612084,3.28392159978234,-0.00449819980687316,-1.0
2007-05-31,26.0,3.2547827061928074,3.283092855985057,-0.004421128420553089,-1.0
2007-06-01,26.049,3.25535634729692,3.282301769022276,-0.004306400199730387,-1.0
2007-06-04,26.1,3.256125581859236,3.281549800751136,-0.004152553287267935,-1.0
2007-06-05,26.1,3.256894816421551,3.2807978324799962,-0.004014144430375843,-1.0
2007-06-06,26.1,3.257664050983867,3.280045864208856,-0.003875735573484196,-1.0
2007-06-07,26.1,3.2584332855461824,3.279293895937716,-0.003798960047340927,-1.0
2007-06-08,26.1,3.2592025201084978,3.2785419276665753,-0.0037598413557007326,-1.0
2007-06-11,26.1,3.2599717546708136,3.277789959395435,-0.0037598413557011767,-1.0
2007-06-12,26.1,3.260663798955271,3.2770379911242946,-0.003759841355701621,-1.0
2007-06-13,26.1,3.2613558432397283,3.2762860228531547,-0.0037598413557011767,-1.0
2007-06-14,26.1,3.2617397208704446,3.275534054582015,-0.0037598413557011767,-1.0
2007-06-15,26.1,3.261935314328648,3.2747820863108745,-0.0037598413557007326,-1.0
2007-06-18,26.1,3.261935314328648,3.2740301180397346,-0.0037598413557002885,-1.0
2007-06-19,26.1,3.261935314328648,3.2732781497685943,-0.0037598413557002885,-1.0
2007-06-20,26.1,3.261935314328648,3.272526181497454,-0.0037598413557007326,-1.0
2007-06-21,26.177,3.262229899158244,3.271833130192233,-0.0037009243897818678,-1.0
2007-06-22,26.2,3.262612308802084,3.2711576438498615,-0.003624442461013011,-1.0
2007-06-25,26.242,3.2631548954375718,3.270514192905819,-0.0035159251339158537,-1.0
2007-06-26,26.242,3.2636974820730593,3.269870741961776,-0.0034074078068182523,-1.0
2007-06-27,26.242,3.264240068708547,3.2692272910177334,-0.003298890479720651,-1.0
2007-06-28,26.242,3.2647826553440344,3.2685838400736906,-0.0032492901185423584,-1.0
2007-06-29,26.242,3.2653252419795225,3.2679403891296475,-0.003217254720214058,-1.0
2007-07-02,26.242,3.26586782861501,3.2672969381856056,-0.0032172547202131696,-1.0
2007-07-03,26.242,3.2664104152504976,3.266653487241563,-0.0032172547202131696,-1.0
2007-07-04,26.242,3.266953001885985,3.26601003629752,-0.0032172547202131696,0.0
2007-07-05,26.242,3.267201003691876,3.265366585353478,-0.0032172547202127255,0.0
2007-07-06,26.242,3.267361180683524,3.2647231344094347,-0.0032172547202127255,0.0
2007-07-09,26.242,3.267361180683524,3.2640796834653925,-0.0032172547202131696,0.0
2007-07-10,26.242,3.267361180683524,3.2634362325213493,-0.0032172547202136137,0.0
2007-07-11,26.242,3.267361180683524,3.2627927815773075,-0.0032172547202127255,0.0
2007-07-12,25.96,3.26628075179876,3.261933244856312,-0.0034333404971658155,0.0
2007-07-13,25.93,3.2650846936854654,3.2610505822896103,-0.0036725521198244238,0.0
2007-07-16,25.91,3.2638114750745153,3.260741139842218,-0.003338543623174317,0.0
2007-07-17,25.89,3.262461036382507,3.2603889102177392,-0.003047322303610045,0.0
2007-07-18,25.875,3.261052643472708,3.26036959587534,-0.002423185701967423,0.0
2007-07-19,25.87,3.2596249250241494,3.2603464164251887,-0.0015868284311233438,-1.0
2007-07-20,25.31,3.2560087644115,3.2598855485422202,-0.0011650337473900763,-1.0
2007-07-23,25.31,3.252392603798851,3.2594246806592504,-0.0013164591829677441,-1.0
2007-07-24,25.31,3.248776443186202,3.258963812776281,-0.0014250974414582451,-1.0
2007-07-25,25.31,3.245160282573553,3.2585029448933125,-0.00186665098202754,-1.0
2007-07-26,25.31,3.2426245508456675,3.2580420770103427,-0.0023043394148460905,-1.0
2007-07-27,25.31,3.240204448346313,3.2575812091273737,-0.0023043394148465346,-1.0
2007-07-30,25.5,3.2386093941053495,3.2572699187965513,-0.0021547618626991394,-1.0
2007-07-31,24.51,3.2331318344830065,3.2561666833732428,-0.002797129403038223,-1.0
2007-08-01,24.51,3.2277122290784552,3.2550634479499325,-0.0034394969433799716,-1.0
2007-08-02,24.51,3.2223119492126644,3.253960212526623,-0.0040818644837194995,-1.0
2007-08-03,24.51,3.2191001115109628,3.2528569771033142,-0.0047242320240594715,-1.0
2007-08-06,24.51,3.2158882738092616,3.251753741680004,-0.005516177116547283,-1.0
2007-08-07,24.71,3.2134891183536105,3.250797604650333,-0.005369078722909926,-1.0
2007-08-08,24.01,3.2082162019212235,3.2492667154253154,-0.005796732524617099,-1.0
2007-08-09,24.01,3.2029432854888364,3.2476741928695487,-0.0062860196570744264,-1.0
2007-08-10,24.01,3.197670369056449,3.24604401347928,-0.006812963624034385,-1.0
2007-08-13,24.01,3.191649564863327,3.24437471539737,-0.0073790262826340935,-1.0
2007-08-14,24.01,3.1895884861326413,3.2427054173154604,-0.008092187334872492,-1.0
2007-08-15,24.01,3.1875274074019555,3.2410361192335504,-0.008230596191765027,-1.0
2007-08-16,25.51,3.191526340863325,3.2405788235900514,-0.007095369279497277,-1.0
2007-08-17,24.8,3.1927025864264165,3.2395569903668973,-0.006487023112382584,-1.0
2007-08-20,24.31,3.1918832455052177,3.2381360398468853,-0.006238675550484629,-1.0
2007-08-21,24.31,3.1902512223379693,3.2367150893268732,-0.005990327988587119,-1.0
2007-08-22,24.41,3.19190346975514,3.2353762407283972,-0.005659878505153149,-1.0
2007-08-23,24.41,3.1935557171723103,3.234037392129922,-0.00654143146012931,-1.0
2007-08-24,24.41,3.195207964589481,3.2326985435314466,-0.006858446835450671,-1.0
2007-08-27,25.9,3.202785220436714,3.232544696618983,-0.0055913432279024455,-1.0
2007-08-28,25.9,3.2103624762839473,3.2323908497065204,-0.004324239620352888,-1.0
2007-08-29,25.8,3.217552884453388,3.2321596332584988,-0.0032166074698984914,-1.0
2007-08-30,25.907,3.2190971514839495,3.231952274055193,-0.0020851180747292197,-1.0
2007-08-31,25.8,3.223050235359613,3.2316445756784034,-0.0010539678530432361,-1.0
2007-09-03,25.8,3.2289989057195667,3.2313048419032846,-0.0012398547156982076,-1.0
2007-09-04,24.31,3.2289989057195667,3.2297753740561745,-0.002615475650345811,-1.0
2007-09-05,24.31,3.2285883961118835,3.2282459062090645,-0.003913727049434268,0.0
2007-09-06,24.31,3.2281778865041995,3.226716438361955,-0.0052358356932380445,0.0
2007-09-07,25.11,3.2310052153806623,3.225834538211674,-0.0058100374667291455,0.0
2007-09-10,25.11,3.2279075358270624,3.2249526380613935,-0.006352203841891058,0.0
2007-09-11,25.11,3.2248098562734624,3.2240707379111133,-0.005704636145061226,0.0
2007-09-12,25.11,3.2220990243976546,3.223188837760832,-0.0050570684482322825,-1.0
2007-09-13,25.11,3.2189743214686706,3.2223069376105515,-0.004409500751403339,-1.0
2007-09-14,25.11,3.216263489592863,3.221425037460271,-0.004409500751403339,-1.0
2007-09-17,25.11,3.213552657717055,3.22054313730999,-0.004409500751403339,-1.0
2007-09-18,25.11,3.216790496201201,3.21966123715971,-0.004409500751403339,-1.0
2007-09-19,25.11,3.2200283346853475,3.2187793370094293,-0.004409500751402895,0.0
2007-09-20,25.11,3.2232661731694936,3.2181135226361017,-0.004193414974449805,0.0
2007-09-21,25.11,3.2232661731694936,3.21747083410848,-0.003954203351790753,0.0
2007-09-24,25.11,3.2232661731694936,3.216843577680389,-0.0036995596296010014,0.0
2007-09-25,25.11,3.2232661731694936,3.216231765268511,-0.0034294718911991318,0.0
2007-09-26,25.11,3.2232661731694936,3.2156315437001894,-0.0031477933092398658,0.0
2007-09-27,25.11,3.2232661731694936,3.215035187239621,-0.0030783353964807247,0.0
2007-09-28,25.11,3.2232661731694936,3.21487651921187,-0.002594314896610328,0.0
2007-10-01,25.11,3.2232661731694936,3.214717851184119,-0.002125726496270186,0.0
2007-10-02,25.11,3.2232661731694936,3.2145591831563682,-0.0016725821121426065,0.0
2007-10-03,25.11,3.2232661731694936,3.214400515128617,-0.0012310285715724234,0.0
2007-10-04,25.11,3.2232661731694936,3.2142418471008667,-0.0007933401387543171,0.0
2007-10-05,25.46,3.2246504151654705,3.2143600274723116,-0.0005164917395581448,0.0
2007-10-08,25.46,3.226034657161447,3.214328630291609,-0.00038922089250981173,0.0
2007-10-09,25.46,3.2274188991574233,3.2150891782033932,0.0005299950470250003,1.0
2007-10-10,25.46,3.2288031411534,3.2158497261151786,0.0014492109865615888,1.0
2007-10-11,25.46,3.230187383149377,3.2166102740269635,0.002368426926096845,1.0
2007-10-12,25.46,3.231571625145354,3.2173708219387476,0.0030107944664359287,1.0
2007-10-15,25.46,3.2329558671413303,3.218131369850533,0.00380273955892374,1.0
2007-10-16,25.46,3.2343401091373067,3.218729381313108,0.0036402031097146903,1.0
2007-10-17,25.46,3.235724351133284,3.2199021449710297,0.004052418855851059,1.0
2007-10-18,25.46,3.2371085931292605,3.2210749086289514,0.004464634601987871,1.0
2007-10-19,25.46,3.2371085931292605,3.222247672286873,0.004876850348125572,1.0
2007-10-22,25.46,3.2371085931292605,3.2234204359447953,0.005289066094262385,1.0
2007-10-23,25.46,3.2371085931292605,3.224593199602717,0.005863818289609135,1.0
2007-10-24,25.9,3.238822030686884,3.2261086507721637,0.006206505801134021,1.0
2007-10-25,25.649,3.239561629824159,3.2262173318191305,0.005142423190179102,1.0
2007-10-26,25.4,3.239325687913682,3.226695442236201,0.004447769949327718,1.0
2007-10-29,25.7,3.240263927790873,3.2278075063076637,0.004387070362868339,1.0
2007-10-30,25.7,3.2412021676680647,3.228919570379127,0.004326370776409849,1.0
2007-10-31,24.889,3.2389339022345958,3.229308231466921,0.0031995806947571204,1.0
2007-11-01,25.4,3.2386979603241186,3.2301033572593134,0.0038860254401829053,1.0
2007-11-02,25.2,3.2376715004629304,3.2307403794615634,0.004044937225362588,1.0
2007-11-05,25.293,3.237013408910869,3.2302660736396267,0.0024585673319630352,1.0
2007-11-06,25.1,3.235589334211717,3.2296385711882714,0.0007190008091444433,1.0
2007-11-07,25.096,3.232435884430006,3.229085250767487,-0.00022298069943360588,0.0
2007-11-08,25.1,3.230272210593578,3.228452343641056,-0.0016510136182574797,0.0
2007-11-09,25.1,3.2290840778049024,3.2279022107252593,-0.0028381687363041586,0.0
2007-11-12,25.1,3.2267217632285594,3.227352077809462,-0.0029139958301644953,-1.0
2007-11-13,25.1,3.2243594486522156,3.2279916789656564,-0.0016468922226149374,-1.0
2007-11-14,25.1,3.2252036393865327,3.228631280121851,-0.0004539706456361259,-1.0
2007-11-15,25.101,3.224019490582241,3.2292716780749213,0.000819334433865393,0.0
2007-11-16,25.0,3.223222673617323,3.2291838711088956,0.0012816603836363072,0.0
2007-11-19,25.1,3.2224566904702323,3.229175904568261,0.0018238267587986634,0.0
2007-11-20,25.103,3.2224686419472492,3.2291703283230286,0.001178649357372219,0.0
2007-11-21,25.2,3.2228821943101496,3.229241884749987,0.0006106046281360022,0.0
2007-11-22,25.7,3.225244508886493,3.2297063811246205,0.00043470304969916995,0.0
2007-11-23,25.2,3.2256421237244566,3.229777937551578,0.0005940664426824505,0.0
2007-11-26,25.2,3.226039738562421,3.229849493978536,0.0006735894102751772,0.0
2007-11-27,25.65,3.2282073111103244,3.2302750419474813,0.0011047136244526357,0.0
2007-11-28,25.6,3.2301797616451027,3.230661565513801,0.0014196807638140463,0.0
2007-11-29,25.35,3.231166866050665,3.2308518166511555,0.0011454355265350102,1.0
2007-11-30,25.6,3.233538518712396,3.231238340217476,0.0014604026658977531,1.0
2007-12-03,25.55,3.235315465763594,3.23158576308708,0.0017362691085440751,1.0
2007-12-04,25.7,3.2376658288629203,3.232050259461714,0.0017752175142327076,1.0
2007-12-05,25.6,3.239240664559734,3.2324367830280347,0.0017752175142335958,1.0
2007-12-06,25.3,3.2376720049429637,3.232587547479314,0.0017357308281584771,1.0
2007-12-07,25.4,3.2384625228936756,3.232817207496414,0.0015788672789383007,1.0
2007-12-10,25.35,3.239055996445657,3.233007458633768,0.0014216955466879178,1.0
2007-12-11,25.4,3.2380765566864276,3.233237118650868,0.0011868591891541769,1.0
2007-12-12,25.5,3.2376851667543143,3.233545364230766,0.0011085812027311626,1.0
2007-12-13,25.15,3.2368930834051697,3.233577198698291,0.0009896512189770945,1.0
2007-12-14,25.3,3.2357142878299654,3.2334511147503746,0.0006339072539605084,1.0
2007-12-17,25.25,3.234533171737131,3.2332854660022172,0.0002780073684491846,1.0
2007-12-18,25.25,3.2327666881191504,3.23311981725406,-0.00011730139680832252,-1.0
